question_id,question_number,subject,question_text,predicted_blooms_level,confidence_score,cognitive_depth,identified_action_verb,estimated_difficulty,word_count
BANK_1375,Q175,Programming and Data Structure,[Programming and Data Structure Item #175] How can a queue be implemented using two stacks such that ENQUEUE is O(1) time? (Variant B5),Apply,0.98,3,implement,Medium,23
BANK_1376,Q176,Programming and Data Structure,[Programming and Data Structure Item #176] Convert infix expression a + b * c - d ^ e ^ f to postfix notation. (Variant B5),Understand,0.5,2,N/A,Medium,25
BANK_1377,Q177,Programming and Data Structure,[Programming and Data Structure Item #177] Evaluate postfix expression 8 2 3 ^ / 2 3 * + 5 1 * - using a stack. (Variant B5),Evaluate,0.98,5,evaluate,Medium,27
BANK_1378,Q178,Programming and Data Structure,"[Programming and Data Structure Item #178] What is the height of a binary search tree formed by inserting keys 10, 1, 3, 5, 15, 12, 16 in order? (Variant B5)",Remember,0.98,1,what is,Medium,30
BANK_1379,Q179,Programming and Data Structure,[Programming and Data Structure Item #179] What is the minimum height of an AVL tree containing n nodes? (Variant B5),Remember,0.98,1,what is,Medium,20
BANK_1380,Q180,Programming and Data Structure,[Programming and Data Structure Item #180] What is the worst-case time complexity of Quicksort when the pivot is chosen as the median of 3 elements? (Variant B5),Remember,0.98,1,what is,Medium,27
BANK_1381,Q181,Programming and Data Structure,[Programming and Data Structure Item #181] Consider the string abbccddeee. Assign prefix-free binary codes to minimize total encoded length. Find min encoded length. (Variant B6),Understand,0.5,2,N/A,Medium,25
BANK_1382,Q182,Programming and Data Structure,[Programming and Data Structure Item #182] Define R_n to be max profit from cutting a rod of length n meters. Calculate R_7 given price array p[1..7]. (Variant B6),Apply,0.6,3,calculate,Medium,28
BANK_1383,Q183,Programming and Data Structure,"[Programming and Data Structure Item #183] Construct a Huffman tree for symbols {A,B,C,D,E} with frequencies {0.17, 0.11, 0.24, 0.33, 0.15}. Decode bitstring 1000001101. (Variant B6)",Apply,0.98,3,construct,Medium,25
BANK_1384,Q184,Programming and Data Structure,[Programming and Data Structure Item #184] 0/1 Knapsack Problem: Select items with total weight <= 11 kg to maximize total value V_opt. Compare with V_greedy. (Variant B6),Analyze,0.98,4,compare,Medium,27
BANK_1385,Q185,Programming and Data Structure,"[Programming and Data Structure Item #185] Merge 5 sorted sequences of lengths 20, 24, 30, 35, 50. Calculate minimum number of comparisons needed in worst case. (Variant B6)",Apply,0.98,3,calculate,Medium,28
BANK_1386,Q186,Programming and Data Structure,"[Programming and Data Structure Item #186] Consider job scheduling with 4 jobs J1..J4 with deadlines (4,2,4,2). Identify non-feasible schedule. (Variant B6)",Remember,0.98,1,identify,Medium,21
BANK_1387,Q187,Programming and Data Structure,"[Programming and Data Structure Item #187] Given n jobs with execution times t_i and weights w_i on single processor, order jobs to minimize weighted mean completion time. (Variant B6)",Understand,0.5,2,N/A,Medium,29
BANK_1388,Q188,Programming and Data Structure,"[Programming and Data Structure Item #188] Calculate average length of Huffman code for 6 letters with probabilities 1/2, 1/4, 1/8, 1/16, 1/32, 1/32. (Variant B6)",Apply,0.98,3,calculate,Medium,25
BANK_1389,Q189,Programming and Data Structure,[Programming and Data Structure Item #189] Find the number of distinct minimum-weight spanning trees in a given weighted graph. (Variant B6),Understand,0.5,2,N/A,Medium,21
BANK_1390,Q190,Programming and Data Structure,"[Programming and Data Structure Item #190] Find the number of spanning trees in a complete graph K_4 with labeled vertices A, B, C, D. (Variant B6)",Understand,0.5,2,N/A,Medium,26
BANK_1391,Q191,Programming and Data Structure,[Programming and Data Structure Item #191] Let G be a connected undirected graph with distinct edge weights. Is the Minimum Spanning Tree (MST) unique? (Variant B6),Understand,0.5,2,N/A,Medium,26
BANK_1392,Q192,Programming and Data Structure,"[Programming and Data Structure Item #192] Given a graph G with 100 vertices, calculate weight of MST when edge weights w(vi,vj) = |i-j|. (Variant B6)",Apply,0.6,3,calculate,Medium,25
BANK_1393,Q193,Programming and Data Structure,[Programming and Data Structure Item #193] Calculate worst case time complexity of updating MST when a new weighted edge is added. (Variant B6),Apply,0.6,3,calculate,Medium,23
BANK_1394,Q194,Programming and Data Structure,"[Programming and Data Structure Item #194] In Kruskal's algorithm, what is the order of edges added to form the minimum spanning tree? (Variant B6)",Remember,0.98,1,what is,Medium,24
BANK_1395,Q195,Programming and Data Structure,[Programming and Data Structure Item #195] What is the time complexity of Bellman-Ford single-source shortest path algorithm on a complete graph of n vertices? (Variant B6),Remember,0.98,1,what is,Medium,26
BANK_1396,Q196,Programming and Data Structure,[Programming and Data Structure Item #196] Dijkstra's shortest path algorithm: In what order are vertices finalized when starting from source vertex S? (Variant B6),Remember,0.98,1,when,Medium,24
BANK_1397,Q197,Programming and Data Structure,[Programming and Data Structure Item #197] Compute time complexity of Depth First Search (DFS) on a graph represented using an adjacency matrix. (Variant B6),Apply,0.98,3,compute,Medium,24
BANK_1398,Q198,Programming and Data Structure,[Programming and Data Structure Item #198] What is the minimum number of keys in any non-root node of a B+ tree of order 5? (Variant B6),Remember,0.98,1,what is,Medium,26
BANK_1399,Q199,Programming and Data Structure,[Programming and Data Structure Item #199] Find the index of the maximum element in a binary min-heap containing 1023 distinct elements. (Variant B6),Understand,0.5,2,N/A,Medium,23
BANK_1400,Q200,Programming and Data Structure,"[Programming and Data Structure Item #200] Convert an array [82,101,90,11,111,75,33,131,44,93] into a binary max-heap using heapify algorithm. (Variant B6)",Understand,0.5,2,N/A,Easy,19
BANK_1401,Q201,Programming and Data Structure,[Programming and Data Structure Item #201] What is the worst-case time complexity of finding the maximum element in a binary min-heap? (Variant B6),Remember,0.98,1,what is,Medium,23
BANK_1402,Q202,Programming and Data Structure,[Programming and Data Structure Item #202] What is the index of key 103 when inserted into a 13-slot hash table with linear probing and h(k) = k mod 13? (Variant B6),Remember,0.98,1,what is,Medium,31
BANK_1403,Q203,Programming and Data Structure,[Programming and Data Structure Item #203] Calculate load factor alpha for a hash table T with 25 slots storing 2000 elements. (Variant B6),Apply,0.98,3,calculate,Medium,23
BANK_1404,Q204,Programming and Data Structure,[Programming and Data Structure Item #204] What is the worst-case time complexity of searching an element in an unsorted singly linked list of length n? (Variant B6),Remember,0.98,1,list,Medium,27
BANK_1405,Q205,Programming and Data Structure,[Programming and Data Structure Item #205] How can a queue be implemented using two stacks such that ENQUEUE is O(1) time? (Variant B6),Apply,0.98,3,implement,Medium,23
BANK_1406,Q206,Programming and Data Structure,[Programming and Data Structure Item #206] Convert infix expression a + b * c - d ^ e ^ f to postfix notation. (Variant B6),Understand,0.5,2,N/A,Medium,25
BANK_1407,Q207,Programming and Data Structure,[Programming and Data Structure Item #207] Evaluate postfix expression 8 2 3 ^ / 2 3 * + 5 1 * - using a stack. (Variant B6),Evaluate,0.98,5,evaluate,Medium,27
BANK_1408,Q208,Programming and Data Structure,"[Programming and Data Structure Item #208] What is the height of a binary search tree formed by inserting keys 10, 1, 3, 5, 15, 12, 16 in order? (Variant B6)",Remember,0.98,1,what is,Medium,30
BANK_1409,Q209,Programming and Data Structure,[Programming and Data Structure Item #209] What is the minimum height of an AVL tree containing n nodes? (Variant B6),Remember,0.98,1,what is,Medium,20
BANK_1410,Q210,Programming and Data Structure,[Programming and Data Structure Item #210] What is the worst-case time complexity of Quicksort when the pivot is chosen as the median of 3 elements? (Variant B6),Remember,0.98,1,what is,Medium,27
BANK_1411,Q211,Programming and Data Structure,[Programming and Data Structure Item #211] Consider the string abbccddeee. Assign prefix-free binary codes to minimize total encoded length. Find min encoded length. (Variant B7),Understand,0.5,2,N/A,Medium,25
BANK_1412,Q212,Programming and Data Structure,[Programming and Data Structure Item #212] Define R_n to be max profit from cutting a rod of length n meters. Calculate R_7 given price array p[1..7]. (Variant B7),Apply,0.6,3,calculate,Medium,28
BANK_1413,Q213,Programming and Data Structure,"[Programming and Data Structure Item #213] Construct a Huffman tree for symbols {A,B,C,D,E} with frequencies {0.17, 0.11, 0.24, 0.33, 0.15}. Decode bitstring 1000001101. (Variant B7)",Apply,0.98,3,construct,Medium,25
BANK_1414,Q214,Programming and Data Structure,[Programming and Data Structure Item #214] 0/1 Knapsack Problem: Select items with total weight <= 11 kg to maximize total value V_opt. Compare with V_greedy. (Variant B7),Analyze,0.98,4,compare,Medium,27
BANK_1415,Q215,Programming and Data Structure,"[Programming and Data Structure Item #215] Merge 5 sorted sequences of lengths 20, 24, 30, 35, 50. Calculate minimum number of comparisons needed in worst case. (Variant B7)",Apply,0.98,3,calculate,Medium,28
BANK_1416,Q216,Programming and Data Structure,"[Programming and Data Structure Item #216] Consider job scheduling with 4 jobs J1..J4 with deadlines (4,2,4,2). Identify non-feasible schedule. (Variant B7)",Remember,0.98,1,identify,Medium,21
BANK_1417,Q217,Programming and Data Structure,"[Programming and Data Structure Item #217] Given n jobs with execution times t_i and weights w_i on single processor, order jobs to minimize weighted mean completion time. (Variant B7)",Understand,0.5,2,N/A,Medium,29
BANK_1418,Q218,Programming and Data Structure,"[Programming and Data Structure Item #218] Calculate average length of Huffman code for 6 letters with probabilities 1/2, 1/4, 1/8, 1/16, 1/32, 1/32. (Variant B7)",Apply,0.98,3,calculate,Medium,25
BANK_1419,Q219,Programming and Data Structure,[Programming and Data Structure Item #219] Find the number of distinct minimum-weight spanning trees in a given weighted graph. (Variant B7),Understand,0.5,2,N/A,Medium,21
BANK_1420,Q220,Programming and Data Structure,"[Programming and Data Structure Item #220] Find the number of spanning trees in a complete graph K_4 with labeled vertices A, B, C, D. (Variant B7)",Understand,0.5,2,N/A,Medium,26
BANK_1421,Q221,Programming and Data Structure,[Programming and Data Structure Item #221] Let G be a connected undirected graph with distinct edge weights. Is the Minimum Spanning Tree (MST) unique? (Variant B7),Understand,0.5,2,N/A,Medium,26
BANK_1422,Q222,Programming and Data Structure,"[Programming and Data Structure Item #222] Given a graph G with 100 vertices, calculate weight of MST when edge weights w(vi,vj) = |i-j|. (Variant B7)",Apply,0.6,3,calculate,Medium,25
BANK_1423,Q223,Programming and Data Structure,[Programming and Data Structure Item #223] Calculate worst case time complexity of updating MST when a new weighted edge is added. (Variant B7),Apply,0.6,3,calculate,Medium,23
BANK_1424,Q224,Programming and Data Structure,"[Programming and Data Structure Item #224] In Kruskal's algorithm, what is the order of edges added to form the minimum spanning tree? (Variant B7)",Remember,0.98,1,what is,Medium,24
BANK_1425,Q225,Programming and Data Structure,[Programming and Data Structure Item #225] What is the time complexity of Bellman-Ford single-source shortest path algorithm on a complete graph of n vertices? (Variant B7),Remember,0.98,1,what is,Medium,26
BANK_1426,Q226,Programming and Data Structure,[Programming and Data Structure Item #226] Dijkstra's shortest path algorithm: In what order are vertices finalized when starting from source vertex S? (Variant B7),Remember,0.98,1,when,Medium,24
BANK_1427,Q227,Programming and Data Structure,[Programming and Data Structure Item #227] Compute time complexity of Depth First Search (DFS) on a graph represented using an adjacency matrix. (Variant B7),Apply,0.98,3,compute,Medium,24
BANK_1428,Q228,Programming and Data Structure,[Programming and Data Structure Item #228] What is the minimum number of keys in any non-root node of a B+ tree of order 5? (Variant B7),Remember,0.98,1,what is,Medium,26
BANK_1429,Q229,Programming and Data Structure,[Programming and Data Structure Item #229] Find the index of the maximum element in a binary min-heap containing 1023 distinct elements. (Variant B7),Understand,0.5,2,N/A,Medium,23
